"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"840162080","38901","5958","78","00200","200","5103","B","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"840157969","31802","5958","78","00200","200",,,"2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"840162811","21345","5958","78","00200","100","5103","S","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"840162819","49157","5958","78","00200","100","5103","K","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"840157354","28651","5958","78","00200","200","5103","R","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"840157355","27716","5958","78","00200","200","5103","L","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"840157368","53661","5958","78","00200","200","5103","J","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"840156489","38758","5958","78","00200","100","5103","B","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"840155151","27163","5958","78","00200","100","5103","R","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"840148298","36420","5958","78","00200","100","5103","O","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"840148288","52407","5958","78","00200","100","5103","J","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"840156119","17499","5958","78","00200","100","5103","I","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"840156117","27521","5958","78","00200","100","5103","F","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"840156124","31006","5958","78","00200","100","5103","C","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"840142520","19515","5958","78","00200","100","5103","N","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"840142521","46452","5958","78","00200","100","5103","D","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"840161481","20275","5958","78","00200","200","5103","N","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"840161496","31292","5958","78","00200","200","5103","C","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"840163184","26475","5958","78","00200","100","5103","A","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"840162703","50661","5958","78","00200","200","5103","K","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"840162705","33806","5958","78","00200","200","5103","P","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"840162708","29834","5958","78","00200","200","5103","G","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"840138545","39256","5958","78","00200","200","5103","M","2017","4","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"886216781","26108","5958","78","00200","100","5103","R","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"886209400","21097","5958","78","00200","100","5103","S","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ostatní činnosti"
"886209411","31228","5958","78","00200","200","5103","C","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zpracovatelský průmysl"
"886206792","30652","5958","78","00200","100",,,"2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický",
"886206797","43088","5958","78","00200","100","5103","D","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"886206798","26447","5958","78","00200","100","5103","L","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Činnosti v oblasti nemovitostí"
"886215572","31685","5958","78","00200","200",,,"2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"886214186","29732","5958","78","00200","200","5103","G","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"886214187","21013","5958","78","00200","200","5103","N","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
"886223070","32030","5958","78","00200","100","5103","Q","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zdravotní a sociální péče"
"886223072","31120","5958","78","00200","200","5103","P","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Vzdělávání"
"886206802","20196","5958","78","00200","100","5103","N","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Administrativní a podpůrné činnosti"
"886206810","34173","5958","78","00200","200","5103","B","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"886206812","38042","5958","78","00200","200","5103","M","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Profesní, vědecké a technické činnosti"
"886206814","28670","5958","78","00200","200","5103","F","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Stavebnictví"
"886213898","28589","5958","78","00200","100","5103","G","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"886213900","25831","5958","78","00200","100","5103","A","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"886216033","26173","5958","78","00200","200","5103","A","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"886216035","36062","5958","78","00200","200","5103","O","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"886213157","27724","5958","78","00200","200","5103","E","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"886214170","31009","5958","78","00200","100","5103","C","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"886218207","35457","5958","78","00200","100","5103","O","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"886225866","54557","5958","78","00200","100","5103","J","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"886211230","50349","5958","78","00200","100","5103","K","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"886209785","28269","5958","78","00200","100","5103","F","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Stavebnictví"
"886214184","34313","5958","78","00200","200","5103","Q","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"886223159","36213","5958","78","00200","100","5103","M","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Profesní, vědecké a technické činnosti"
"886213411","34027","5958","78","00200","100","5103","B","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Těžba a dobývání"
"886216324","27296","5958","78","00200","100","5103","E","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"886216330","43429","5958","78","00200","200","5103","D","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"886210472","19324","5958","78","00200","200","5103","I","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"886210475","29677","5958","78","00200","200","5103","H","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"886209010","29303","5958","78","00200","100","5103","H","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Doprava a skladování"
"886209012","18398","5958","78","00200","100","5103","I","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Ubytování, stravování a pohostinství"
"886209020","27500","5958","78","00200","200","5103","L","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Činnosti v oblasti nemovitostí"
"886209022","27701","5958","78","00200","200","5103","R","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"886209025","23462","5958","78","00200","200","5103","S","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"886209026","55844","5958","78","00200","200","5103","J","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Informační a komunikační činnosti"
"886213162","51769","5958","78","00200","200","5103","K","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Peněžnictví a pojišťovnictví"
"886217542","27763","5958","78","00200","100","5103","P","2018","3","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Vzdělávání"
"1107055386","20748","5958","78","00200","200","5103","I","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ubytování, stravování a pohostinství"
"1107041020","59167","5958","78","00200","100","5103","K","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Peněžnictví a pojišťovnictví"
"1107040050","25538","5958","78","00200","100","5103","A","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zemědělství, lesnictví, rybářství"
"1107046488","33166","5958","78","00200","100","5103","C","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Zpracovatelský průmysl"
"1107039993","26236","5958","78","00200","200","5103","A","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zemědělství, lesnictví, rybářství"
"1107040892","25354","5958","78","00200","200","5103","S","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Ostatní činnosti"
"1107040869","62568","5958","78","00200","100","5103","J","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Informační a komunikační činnosti"
"1107039516","30780","5958","78","00200","200","5103","R","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Kulturní, zábavní a rekreační činnosti"
"1107051755","34761","5958","78","00200","200",,,"2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený",
"1107051795","30487","5958","78","00200","200","5103","E","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"1107051818","31355","5958","78","00200","200","5103","H","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Doprava a skladování"
"1107040233","28782","5958","78","00200","100","5103","R","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","fyzický","Kulturní, zábavní a rekreační činnosti"
"1107046848","36578","5958","78","00200","200","5103","Q","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Zdravotní a sociální péče"
"1107046851","35928","5958","78","00200","200","5103","B","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Těžba a dobývání"
"1107033458","24193","5958","78","00200","200","5103","N","2020","1","97","19","Průměrná hrubá mzda na zaměstnance","Kč","přepočtený","Administrativní a podpůrné činnosti"
